Image,Description
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/895/338-0805%282012%29.jpg,CAP MICA 1PF 0.5PF 100V 0805
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/895/338-0805%282012%29.jpg,CAP MICA 27PF 5% 100V 0805
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/729/MFG_CM0%284%2C5%2C6%2C7%29.jpg,CAP MICA 500V
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2578/RF%20MICA%20.45%2C%20.46%2C%20.47%2C%20.48.jpg,CAP MICA 220PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 18PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1049/338-1210%283225%29.jpg,CAP MICA 220PF 5% 100V 1210
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1049/338-1210%283225%29.jpg,CAP MICA 10PF 0.5PF 500V 1210
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1049/338-1210%283225%29.jpg,CAP MICA 27PF 5% 500V 1210
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 24PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 160PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 15PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1049/338-1210%283225%29.jpg,CAP MICA 56PF 5% 500V 1210
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 51PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 43PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 33PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 22PF 0.5PF 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 68PF 5% 500V RADIAL
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1080/338-1812%284532%29.jpg,CAP MICA 180PF 5% 500V 1812
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2497/CD%2015%20SERIES.jpg,CAP MICA 2PF 0.5PF 500V RADIAL
