Image,Description
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/28/1008-%282520-Metric%29-Height-1.00mm.jpg,FIXED IND 470NH 3.5A 0.035OHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/28/1008-%282520-Metric%29-Height-1.00mm.jpg,FIXED IND 1.5UH 2.6A 0.06OHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/28/1008-%282520-Metric%29-Height-1.00mm.jpg,FIXED IND 2.2UH 2.2A 0.084OHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/28/1008-%282520-Metric%29-Height-1.20mm.jpg,FIXED IND 4.7UH 1.4A 0.2OHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/406/CVH252009.jpg,FIXED IND 2.2UH 1.3A 80 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/28/1008-%282520-Metric%29-Height-1.00mm.jpg,FIXED IND 470NH 4.8A 33 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2584/LQH2M%20SERIES.jpg,FIXED IND 10UH 225MA 1.56OHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3007/NRS_Series_2008%285020%29.jpg,FIXED IND 10UH 1.7A 70 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3007/NRS_Series_2008%285020%29.jpg,FIXED IND 3.3UH 3A 30 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2187/MFG_MLP2016.jpg,FIXED IND 2.2UH 1.2A 143MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2244/MFG_MLP2012.jpg,FIXED IND 2.2UH 1A 195 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/5972/MFG_478%7EL0201-Series.jpg,FIXED INDUCTOR
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3007/NRS_Series_2008%285020%29.jpg,FIXED IND 1.5UH 4.5A 22.1MOHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2392/CW100505%20Series.jpg,FIXED IND 4.7NH 640MA 130MOHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/500/ASPI-4030S-SERIES.jpg,FIXED IND 33UH 840MA 330MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/59/Cyntec-HTEx20161T.jpg,FIXED IND 1UH 4.5A 43 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2590/NR3015%20SERIES.jpg,FIXED IND 4.7UH 1.04A 144MOHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/398/NR6028T150M.jpg,FIXED IND 47UH 920MA 390MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/398/NR6028T150M.jpg,FIXED IND 10UH 1.9A 84.5MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2590/NR3015%20SERIES.jpg,FIXED IND 10UH 710MA 276MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/398/NR6028T150M.jpg,FIXED IND 22UH 1.4A 175.5MOHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2590/NR3015%20SERIES.jpg,FIXED IND 1.5UH 1.82A 48MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/500/ASPI-4030S-SERIES.jpg,FIXED IND 4.7UH 2A 60 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2590/NR3015%20SERIES.jpg,FIXED IND 2.2UH 1.5A 72 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/28/1008-%282520-Metric%29-Height-1.20mm.jpg,FIXED IND 2.2UH 1.8A 116MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/500/ASPI-4030S-SERIES.jpg,FIXED IND 10UH 1.5A 100 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/398/NR6028T150M.jpg,FIXED IND 4.7UH 3A 40.3 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/895/0805-%282012-Metric%29-DFE2012.jpg,FIXED IND 2.2UH 1.2A 228MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1106/1008%282520%29.jpg,FIXED IND 4.7UH 1.5A 0.19OHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/433/MFG_LQH32NZ181J23L.jpg,FIXED IND 1UH 2.05A 54 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3017/LQM2MP%200806.jpg,FIXED IND 2.2UH 1.7A 140MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3017/LQM2MP%200806.jpg,FIXED IND 1UH 2.7A 57 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/398/NR6028T150M.jpg,FIXED IND 100UH 660MA 780MOHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1106/1008%282520%29.jpg,FIXED IND 1UH 3.3A 0.04OHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/28/1008-%282520-Metric%29-Height-1.20mm.jpg,FIXED IND 470NH 4.5A 26MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1106/1008%282520%29.jpg,FIXED IND 2.2UH 2.3A 0.082OHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2590/NR3015%20SERIES.jpg,FIXED IND 1UH 2.1A 36 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/3017/LQM2MP%200806.jpg,FIXED IND 470NH 3.6A 32 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/1106/1008%282520%29.jpg,FIXED IND 10UH 950MA 0.48OHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2586/MFG_SMD%20NR%20Series.JPG,FIXED IND 33UH 1.1A 286 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/895/0805-%282012-Metric%29-DFE2012.jpg,FIXED IND 1UH 2A 95 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/433/MFG_LQH32NZ181J23L.jpg,FIXED IND 10UH 700MA 456MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/28/1008-%282520-Metric%29-Height-1.20mm.jpg,FIXED IND 10UH 1A 460 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/783/0603-%281608-Metric%29-MCoil-MC-Series.jpg,FIXED IND 470NH 2A 55 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/783/0603-%281608-Metric%29-MCoil-MC-Series.jpg,FIXED IND 1UH 1.3A 123 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/28/1008-%282520-Metric%29-Height-1.20mm.jpg,FIXED IND 470NH 3.8A 39 MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/2581/NR3012%20SERIES.jpg,FIXED IND 4.7UH 980MA 156MOHM SM
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/28/1008-%282520-Metric%29-Height-1.20mm.jpg,FIXED IND 2.2UH 2.2A 108MOHM SMD
https://mm.digikey.com/Volume0/opasdata/d220001/medias/images/401/NRS6045T3R0NMGK.JPG,FIXED IND 22UH 1.6A 139.1MOHM SM
